target,model,seed,test_block,cycle,cycle_run,true_event_cycle,event_detected_on_positive_window,normal_cycle_false_alarm,window_count,predicted_positive_window_count
ProtectiveStop,1d_cnn,42,4,85,84,0,,1.0,20,6
ProtectiveStop,1d_cnn,42,4,86,85,1,1.0,,20,7
ProtectiveStop,1d_cnn,42,4,87,86,1,1.0,,20,6
ProtectiveStop,1d_cnn,42,4,88,87,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,89,88,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,90,89,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,91,90,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,92,91,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,93,92,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,94,93,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,95,94,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,96,95,0,,0.0,7,0
ProtectiveStop,1d_cnn,42,4,97,96,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,98,97,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,4,99,98,1,1.0,,92,56
ProtectiveStop,1d_cnn,42,4,100,99,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,76,75,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,85,84,0,,1.0,20,6
ProtectiveStop,1d_cnn,43,4,86,85,1,1.0,,20,6
ProtectiveStop,1d_cnn,43,4,87,86,1,1.0,,20,6
ProtectiveStop,1d_cnn,43,4,88,87,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,89,88,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,90,89,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,91,90,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,92,91,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,93,92,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,94,93,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,95,94,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,96,95,0,,0.0,7,0
ProtectiveStop,1d_cnn,43,4,97,96,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,4,98,97,0,,1.0,15,1
ProtectiveStop,1d_cnn,43,4,99,98,1,1.0,,92,58
ProtectiveStop,1d_cnn,43,4,100,99,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,76,75,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,85,84,0,,1.0,20,6
ProtectiveStop,1d_cnn,44,4,86,85,1,1.0,,20,6
ProtectiveStop,1d_cnn,44,4,87,86,1,1.0,,20,6
ProtectiveStop,1d_cnn,44,4,88,87,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,89,88,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,90,89,0,,1.0,15,1
ProtectiveStop,1d_cnn,44,4,91,90,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,92,91,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,93,92,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,94,93,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,95,94,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,4,96,95,0,,0.0,7,0
ProtectiveStop,1d_cnn,44,4,97,96,0,,1.0,15,2
ProtectiveStop,1d_cnn,44,4,98,97,0,,1.0,15,2
ProtectiveStop,1d_cnn,44,4,99,98,1,1.0,,92,59
ProtectiveStop,1d_cnn,44,4,100,99,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,5,101,100,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,5,102,101,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,5,103,102,1,1.0,,54,34
ProtectiveStop,1d_cnn,42,5,104,103,0,,0.0,2,0
ProtectiveStop,1d_cnn,42,5,105,104,0,,0.0,14,0
ProtectiveStop,1d_cnn,42,5,106,105,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,5,107,106,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,5,108,107,1,1.0,,47,16
ProtectiveStop,1d_cnn,42,5,109,108,0,,1.0,15,1
ProtectiveStop,1d_cnn,42,5,110,109,0,,0.0,4,0
ProtectiveStop,1d_cnn,42,5,111,110,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,5,112,111,0,,1.0,15,1
ProtectiveStop,1d_cnn,42,5,113,112,0,,1.0,15,3
ProtectiveStop,1d_cnn,42,5,114,113,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,5,115,114,1,1.0,,43,20
ProtectiveStop,1d_cnn,42,5,116,115,0,,1.0,15,2
ProtectiveStop,1d_cnn,42,5,117,116,1,1.0,,19,10
ProtectiveStop,1d_cnn,42,5,118,117,1,1.0,,30,9
ProtectiveStop,1d_cnn,42,5,119,118,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,5,120,119,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,5,121,120,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,5,122,121,0,,1.0,15,1
ProtectiveStop,1d_cnn,42,5,123,122,0,,1.0,14,2
ProtectiveStop,1d_cnn,42,5,124,123,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,5,125,124,0,,0.0,13,0
ProtectiveStop,1d_cnn,43,5,101,100,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,5,102,101,0,,1.0,15,2
ProtectiveStop,1d_cnn,43,5,103,102,1,1.0,,54,32
ProtectiveStop,1d_cnn,43,5,104,103,0,,0.0,2,0
ProtectiveStop,1d_cnn,43,5,105,104,0,,0.0,14,0
ProtectiveStop,1d_cnn,43,5,106,105,0,,1.0,15,3
ProtectiveStop,1d_cnn,43,5,107,106,0,,1.0,15,2
ProtectiveStop,1d_cnn,43,5,108,107,1,1.0,,47,16
ProtectiveStop,1d_cnn,43,5,109,108,0,,1.0,15,3
ProtectiveStop,1d_cnn,43,5,110,109,0,,1.0,4,2
ProtectiveStop,1d_cnn,43,5,111,110,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,5,112,111,0,,1.0,15,3
ProtectiveStop,1d_cnn,43,5,113,112,0,,1.0,15,3
ProtectiveStop,1d_cnn,43,5,114,113,0,,1.0,16,2
ProtectiveStop,1d_cnn,43,5,115,114,1,1.0,,43,24
ProtectiveStop,1d_cnn,43,5,116,115,0,,1.0,15,2
ProtectiveStop,1d_cnn,43,5,117,116,1,1.0,,19,10
ProtectiveStop,1d_cnn,43,5,118,117,1,1.0,,30,9
ProtectiveStop,1d_cnn,43,5,119,118,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,5,120,119,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,5,121,120,0,,1.0,16,1
ProtectiveStop,1d_cnn,43,5,122,121,0,,1.0,15,3
ProtectiveStop,1d_cnn,43,5,123,122,0,,1.0,14,7
ProtectiveStop,1d_cnn,43,5,124,123,0,,1.0,16,2
ProtectiveStop,1d_cnn,43,5,125,124,0,,1.0,13,3
ProtectiveStop,1d_cnn,44,5,101,100,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,5,102,101,0,,1.0,15,1
ProtectiveStop,1d_cnn,44,5,103,102,1,1.0,,54,43
ProtectiveStop,1d_cnn,44,5,104,103,0,,0.0,2,0
ProtectiveStop,1d_cnn,44,5,105,104,0,,0.0,14,0
ProtectiveStop,1d_cnn,44,5,106,105,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,5,107,106,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,5,108,107,1,1.0,,47,17
ProtectiveStop,1d_cnn,44,5,109,108,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,5,110,109,0,,0.0,4,0
ProtectiveStop,1d_cnn,44,5,111,110,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,5,112,111,0,,1.0,15,1
ProtectiveStop,1d_cnn,44,5,113,112,0,,1.0,15,3
ProtectiveStop,1d_cnn,44,5,114,113,0,,1.0,16,1
ProtectiveStop,1d_cnn,44,5,115,114,1,1.0,,43,20
ProtectiveStop,1d_cnn,44,5,116,115,0,,1.0,15,2
ProtectiveStop,1d_cnn,44,5,117,116,1,1.0,,19,11
ProtectiveStop,1d_cnn,44,5,118,117,1,1.0,,30,10
ProtectiveStop,1d_cnn,44,5,119,118,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,5,120,119,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,5,121,120,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,5,122,121,0,,1.0,15,1
ProtectiveStop,1d_cnn,44,5,123,122,0,,1.0,14,2
ProtectiveStop,1d_cnn,44,5,124,123,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,5,125,124,0,,1.0,13,1
ProtectiveStop,1d_cnn,42,7,151,129,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,152,130,1,1.0,,21,7
ProtectiveStop,1d_cnn,42,7,153,131,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,154,132,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,7,155,133,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,156,134,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,157,135,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,7,159,137,1,1.0,,23,10
ProtectiveStop,1d_cnn,42,7,160,138,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,7,161,139,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,162,140,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,163,141,1,1.0,,44,10
ProtectiveStop,1d_cnn,42,7,164,142,1,1.0,,21,6
ProtectiveStop,1d_cnn,42,7,165,143,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,166,144,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,167,145,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,168,146,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,7,169,147,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,170,148,1,1.0,,47,10
ProtectiveStop,1d_cnn,42,7,171,149,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,172,150,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,7,173,151,1,1.0,,21,1
ProtectiveStop,1d_cnn,42,7,174,152,1,0.0,,19,0
ProtectiveStop,1d_cnn,42,7,175,153,1,1.0,,35,9
ProtectiveStop,1d_cnn,43,7,151,129,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,152,130,1,1.0,,21,7
ProtectiveStop,1d_cnn,43,7,153,131,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,154,132,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,7,155,133,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,156,134,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,157,135,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,7,159,137,1,1.0,,23,10
ProtectiveStop,1d_cnn,43,7,160,138,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,7,161,139,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,162,140,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,163,141,1,1.0,,44,10
ProtectiveStop,1d_cnn,43,7,164,142,1,1.0,,21,6
ProtectiveStop,1d_cnn,43,7,165,143,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,166,144,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,167,145,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,168,146,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,7,169,147,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,170,148,1,1.0,,47,9
ProtectiveStop,1d_cnn,43,7,171,149,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,172,150,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,7,173,151,1,1.0,,21,2
ProtectiveStop,1d_cnn,43,7,174,152,1,0.0,,19,0
ProtectiveStop,1d_cnn,43,7,175,153,1,1.0,,35,11
ProtectiveStop,1d_cnn,44,7,151,129,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,152,130,1,1.0,,21,7
ProtectiveStop,1d_cnn,44,7,153,131,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,154,132,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,7,155,133,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,156,134,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,157,135,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,7,159,137,1,1.0,,23,10
ProtectiveStop,1d_cnn,44,7,160,138,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,7,161,139,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,162,140,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,163,141,1,1.0,,44,10
ProtectiveStop,1d_cnn,44,7,164,142,1,1.0,,21,6
ProtectiveStop,1d_cnn,44,7,165,143,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,166,144,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,167,145,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,168,146,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,7,169,147,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,170,148,1,1.0,,47,10
ProtectiveStop,1d_cnn,44,7,171,149,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,172,150,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,7,173,151,1,1.0,,21,3
ProtectiveStop,1d_cnn,44,7,174,152,1,0.0,,19,0
ProtectiveStop,1d_cnn,44,7,175,153,1,1.0,,35,10
ProtectiveStop,1d_cnn,42,8,176,154,0,,1.0,15,2
ProtectiveStop,1d_cnn,42,8,177,155,0,,1.0,15,2
ProtectiveStop,1d_cnn,42,8,178,156,0,,1.0,16,1
ProtectiveStop,1d_cnn,42,8,179,157,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,8,180,158,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,8,181,159,0,,1.0,14,2
ProtectiveStop,1d_cnn,42,8,182,160,1,1.0,,18,5
ProtectiveStop,1d_cnn,42,8,183,161,1,1.0,,38,10
ProtectiveStop,1d_cnn,42,8,184,162,0,,1.0,15,2
ProtectiveStop,1d_cnn,42,8,185,163,1,1.0,,6,6
ProtectiveStop,1d_cnn,42,8,199,176,0,,0.0,7,0
ProtectiveStop,1d_cnn,42,8,200,177,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,8,176,154,0,,1.0,15,3
ProtectiveStop,1d_cnn,43,8,177,155,0,,1.0,15,3
ProtectiveStop,1d_cnn,43,8,178,156,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,8,179,157,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,8,180,158,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,8,181,159,0,,1.0,14,1
ProtectiveStop,1d_cnn,43,8,182,160,1,1.0,,18,5
ProtectiveStop,1d_cnn,43,8,183,161,1,1.0,,38,12
ProtectiveStop,1d_cnn,43,8,184,162,0,,1.0,15,3
ProtectiveStop,1d_cnn,43,8,185,163,1,1.0,,6,6
ProtectiveStop,1d_cnn,43,8,199,176,0,,0.0,7,0
ProtectiveStop,1d_cnn,43,8,200,177,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,8,176,154,0,,1.0,15,2
ProtectiveStop,1d_cnn,44,8,177,155,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,8,178,156,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,8,179,157,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,8,180,158,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,8,181,159,0,,0.0,14,0
ProtectiveStop,1d_cnn,44,8,182,160,1,1.0,,18,5
ProtectiveStop,1d_cnn,44,8,183,161,1,1.0,,38,9
ProtectiveStop,1d_cnn,44,8,184,162,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,8,185,163,1,1.0,,6,6
ProtectiveStop,1d_cnn,44,8,199,176,0,,0.0,7,0
ProtectiveStop,1d_cnn,44,8,200,177,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,9,201,178,1,1.0,,30,13
ProtectiveStop,1d_cnn,42,9,202,179,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,9,203,180,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,9,204,181,1,1.0,,38,15
ProtectiveStop,1d_cnn,42,9,205,182,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,9,206,183,1,1.0,,18,6
ProtectiveStop,1d_cnn,42,9,207,184,0,,1.0,15,2
ProtectiveStop,1d_cnn,42,9,208,185,0,,0.0,14,0
ProtectiveStop,1d_cnn,42,9,209,186,0,,1.0,15,1
ProtectiveStop,1d_cnn,42,9,210,187,1,1.0,,49,12
ProtectiveStop,1d_cnn,42,9,211,188,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,9,212,189,1,1.0,,19,6
ProtectiveStop,1d_cnn,42,9,213,190,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,9,214,191,1,1.0,,40,11
ProtectiveStop,1d_cnn,42,9,215,192,1,1.0,,31,3
ProtectiveStop,1d_cnn,42,9,216,193,0,,0.0,16,0
ProtectiveStop,1d_cnn,42,9,217,194,1,1.0,,17,4
ProtectiveStop,1d_cnn,42,9,218,195,1,1.0,,18,5
ProtectiveStop,1d_cnn,42,9,219,196,1,1.0,,23,9
ProtectiveStop,1d_cnn,42,9,220,197,1,1.0,,32,8
ProtectiveStop,1d_cnn,42,9,221,198,1,0.0,,19,0
ProtectiveStop,1d_cnn,42,9,222,199,1,1.0,,18,4
ProtectiveStop,1d_cnn,42,9,223,200,1,1.0,,19,7
ProtectiveStop,1d_cnn,42,9,224,201,1,1.0,,19,6
ProtectiveStop,1d_cnn,42,9,225,202,1,1.0,,19,6
ProtectiveStop,1d_cnn,42,9,224,210,1,1.0,,16,6
ProtectiveStop,1d_cnn,43,9,201,178,1,1.0,,30,11
ProtectiveStop,1d_cnn,43,9,202,179,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,9,203,180,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,9,204,181,1,1.0,,38,11
ProtectiveStop,1d_cnn,43,9,205,182,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,9,206,183,1,1.0,,18,5
ProtectiveStop,1d_cnn,43,9,207,184,0,,1.0,15,2
ProtectiveStop,1d_cnn,43,9,208,185,0,,0.0,14,0
ProtectiveStop,1d_cnn,43,9,209,186,0,,1.0,15,1
ProtectiveStop,1d_cnn,43,9,210,187,1,1.0,,49,11
ProtectiveStop,1d_cnn,43,9,211,188,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,9,212,189,1,1.0,,19,6
ProtectiveStop,1d_cnn,43,9,213,190,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,9,214,191,1,1.0,,40,11
ProtectiveStop,1d_cnn,43,9,215,192,1,0.0,,31,0
ProtectiveStop,1d_cnn,43,9,216,193,0,,0.0,16,0
ProtectiveStop,1d_cnn,43,9,217,194,1,1.0,,17,4
ProtectiveStop,1d_cnn,43,9,218,195,1,1.0,,18,5
ProtectiveStop,1d_cnn,43,9,219,196,1,1.0,,23,9
ProtectiveStop,1d_cnn,43,9,220,197,1,1.0,,32,7
ProtectiveStop,1d_cnn,43,9,221,198,1,0.0,,19,0
ProtectiveStop,1d_cnn,43,9,222,199,1,1.0,,18,4
ProtectiveStop,1d_cnn,43,9,223,200,1,1.0,,19,7
ProtectiveStop,1d_cnn,43,9,224,201,1,1.0,,19,6
ProtectiveStop,1d_cnn,43,9,225,202,1,1.0,,19,6
ProtectiveStop,1d_cnn,43,9,224,210,1,1.0,,16,6
ProtectiveStop,1d_cnn,44,9,201,178,1,1.0,,30,9
ProtectiveStop,1d_cnn,44,9,202,179,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,9,203,180,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,9,204,181,1,1.0,,38,11
ProtectiveStop,1d_cnn,44,9,205,182,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,9,206,183,1,1.0,,18,5
ProtectiveStop,1d_cnn,44,9,207,184,0,,1.0,15,1
ProtectiveStop,1d_cnn,44,9,208,185,0,,0.0,14,0
ProtectiveStop,1d_cnn,44,9,209,186,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,9,210,187,1,1.0,,49,11
ProtectiveStop,1d_cnn,44,9,211,188,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,9,212,189,1,1.0,,19,6
ProtectiveStop,1d_cnn,44,9,213,190,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,9,214,191,1,1.0,,40,11
ProtectiveStop,1d_cnn,44,9,215,192,1,0.0,,31,1
ProtectiveStop,1d_cnn,44,9,216,193,0,,0.0,16,0
ProtectiveStop,1d_cnn,44,9,217,194,1,1.0,,17,4
ProtectiveStop,1d_cnn,44,9,218,195,1,1.0,,18,5
ProtectiveStop,1d_cnn,44,9,219,196,1,1.0,,23,7
ProtectiveStop,1d_cnn,44,9,220,197,1,1.0,,32,6
ProtectiveStop,1d_cnn,44,9,221,198,1,0.0,,19,0
ProtectiveStop,1d_cnn,44,9,222,199,1,1.0,,18,4
ProtectiveStop,1d_cnn,44,9,223,200,1,1.0,,19,6
ProtectiveStop,1d_cnn,44,9,224,201,1,1.0,,19,6
ProtectiveStop,1d_cnn,44,9,225,202,1,1.0,,19,5
ProtectiveStop,1d_cnn,44,9,224,210,1,1.0,,16,6
ProtectiveStop,1d_cnn,42,10,226,203,1,1.0,,19,7
ProtectiveStop,1d_cnn,42,10,227,204,1,1.0,,18,5
ProtectiveStop,1d_cnn,42,10,229,205,1,1.0,,42,17
ProtectiveStop,1d_cnn,42,10,230,206,1,1.0,,18,3
ProtectiveStop,1d_cnn,42,10,231,207,1,1.0,,35,12
ProtectiveStop,1d_cnn,42,10,232,208,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,10,233,209,1,1.0,,31,16
ProtectiveStop,1d_cnn,42,10,230,216,1,1.0,,20,7
ProtectiveStop,1d_cnn,42,10,231,217,1,1.0,,18,5
ProtectiveStop,1d_cnn,42,10,232,218,1,1.0,,20,7
ProtectiveStop,1d_cnn,42,10,233,219,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,10,234,220,1,1.0,,52,8
ProtectiveStop,1d_cnn,42,10,235,221,1,1.0,,18,5
ProtectiveStop,1d_cnn,42,10,236,222,0,,1.0,15,1
ProtectiveStop,1d_cnn,42,10,237,223,1,1.0,,43,15
ProtectiveStop,1d_cnn,42,10,238,224,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,10,239,225,1,1.0,,34,14
ProtectiveStop,1d_cnn,42,10,240,226,1,1.0,,37,9
ProtectiveStop,1d_cnn,42,10,241,227,0,,0.0,15,0
ProtectiveStop,1d_cnn,42,10,242,228,1,1.0,,43,7
ProtectiveStop,1d_cnn,42,10,243,229,0,,1.0,16,2
ProtectiveStop,1d_cnn,42,10,245,230,0,,1.0,15,1
ProtectiveStop,1d_cnn,42,10,246,231,1,1.0,,40,16
ProtectiveStop,1d_cnn,42,10,247,232,1,1.0,,46,17
ProtectiveStop,1d_cnn,42,10,248,233,0,,1.0,15,1
ProtectiveStop,1d_cnn,42,10,249,234,1,1.0,,37,10
ProtectiveStop,1d_cnn,42,10,250,235,1,1.0,,33,11
ProtectiveStop,1d_cnn,43,10,226,203,1,1.0,,19,7
ProtectiveStop,1d_cnn,43,10,227,204,1,1.0,,18,6
ProtectiveStop,1d_cnn,43,10,229,205,1,1.0,,42,17
ProtectiveStop,1d_cnn,43,10,230,206,1,1.0,,18,5
ProtectiveStop,1d_cnn,43,10,231,207,1,1.0,,35,12
ProtectiveStop,1d_cnn,43,10,232,208,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,10,233,209,1,1.0,,31,16
ProtectiveStop,1d_cnn,43,10,230,216,1,1.0,,20,7
ProtectiveStop,1d_cnn,43,10,231,217,1,1.0,,18,5
ProtectiveStop,1d_cnn,43,10,232,218,1,1.0,,20,5
ProtectiveStop,1d_cnn,43,10,233,219,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,10,234,220,1,1.0,,52,8
ProtectiveStop,1d_cnn,43,10,235,221,1,1.0,,18,5
ProtectiveStop,1d_cnn,43,10,236,222,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,10,237,223,1,1.0,,43,14
ProtectiveStop,1d_cnn,43,10,238,224,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,10,239,225,1,1.0,,34,14
ProtectiveStop,1d_cnn,43,10,240,226,1,1.0,,37,7
ProtectiveStop,1d_cnn,43,10,241,227,0,,0.0,15,0
ProtectiveStop,1d_cnn,43,10,242,228,1,1.0,,43,5
ProtectiveStop,1d_cnn,43,10,243,229,0,,1.0,16,2
ProtectiveStop,1d_cnn,43,10,245,230,0,,1.0,15,1
ProtectiveStop,1d_cnn,43,10,246,231,1,1.0,,40,15
ProtectiveStop,1d_cnn,43,10,247,232,1,1.0,,46,13
ProtectiveStop,1d_cnn,43,10,248,233,0,,1.0,15,1
ProtectiveStop,1d_cnn,43,10,249,234,1,1.0,,37,13
ProtectiveStop,1d_cnn,43,10,250,235,1,1.0,,33,13
ProtectiveStop,1d_cnn,44,10,226,203,1,1.0,,19,10
ProtectiveStop,1d_cnn,44,10,227,204,1,1.0,,18,11
ProtectiveStop,1d_cnn,44,10,229,205,1,1.0,,42,24
ProtectiveStop,1d_cnn,44,10,230,206,1,1.0,,18,6
ProtectiveStop,1d_cnn,44,10,231,207,1,1.0,,35,17
ProtectiveStop,1d_cnn,44,10,232,208,0,,1.0,15,4
ProtectiveStop,1d_cnn,44,10,233,209,1,1.0,,31,19
ProtectiveStop,1d_cnn,44,10,230,216,1,1.0,,20,7
ProtectiveStop,1d_cnn,44,10,231,217,1,1.0,,18,6
ProtectiveStop,1d_cnn,44,10,232,218,1,1.0,,20,7
ProtectiveStop,1d_cnn,44,10,233,219,0,,0.0,15,0
ProtectiveStop,1d_cnn,44,10,234,220,1,1.0,,52,38
ProtectiveStop,1d_cnn,44,10,235,221,1,1.0,,18,6
ProtectiveStop,1d_cnn,44,10,236,222,0,,1.0,15,3
ProtectiveStop,1d_cnn,44,10,237,223,1,1.0,,43,25
ProtectiveStop,1d_cnn,44,10,238,224,0,,1.0,15,3
ProtectiveStop,1d_cnn,44,10,239,225,1,1.0,,34,15
ProtectiveStop,1d_cnn,44,10,240,226,1,1.0,,37,14
ProtectiveStop,1d_cnn,44,10,241,227,0,,1.0,15,1
ProtectiveStop,1d_cnn,44,10,242,228,1,1.0,,43,25
ProtectiveStop,1d_cnn,44,10,243,229,0,,1.0,16,4
ProtectiveStop,1d_cnn,44,10,245,230,0,,1.0,15,3
ProtectiveStop,1d_cnn,44,10,246,231,1,1.0,,40,30
ProtectiveStop,1d_cnn,44,10,247,232,1,1.0,,46,29
ProtectiveStop,1d_cnn,44,10,248,233,0,,1.0,15,4
ProtectiveStop,1d_cnn,44,10,249,234,1,1.0,,37,23
ProtectiveStop,1d_cnn,44,10,250,235,1,1.0,,33,15
ProtectiveStop,lstm,42,1,1,1,1,0.0,,30,0
ProtectiveStop,lstm,42,1,2,2,0,,0.0,37,0
ProtectiveStop,lstm,42,1,3,3,0,,0.0,17,0
ProtectiveStop,lstm,42,1,4,4,0,,0.0,15,0
ProtectiveStop,lstm,42,1,5,5,0,,0.0,18,0
ProtectiveStop,lstm,42,1,6,6,0,,0.0,22,0
