target,model_variant,seed,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,cycle_alert,event_detected
ProtectiveStop,1d_cnn_19_raw,44,5,119,118,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,5,120,119,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,5,121,120,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,5,122,121,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,5,123,122,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,5,124,123,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,5,125,124,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,7,151,129,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,152,130,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,7,153,131,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,154,132,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,155,133,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,156,134,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,157,135,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,159,137,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,7,160,138,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,161,139,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,162,140,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,163,141,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,7,164,142,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,7,165,143,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,166,144,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,167,145,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,168,146,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,169,147,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,170,148,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,7,171,149,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,172,150,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,7,173,151,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,7,174,152,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,7,175,153,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,7,151,129,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,152,130,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,7,153,131,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,154,132,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,155,133,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,156,134,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,7,157,135,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,159,137,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,7,160,138,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,161,139,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,162,140,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,163,141,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,7,164,142,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,7,165,143,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,166,144,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,167,145,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,7,168,146,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,169,147,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,170,148,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,7,171,149,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,172,150,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,7,173,151,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,7,174,152,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,7,175,153,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,7,151,129,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,152,130,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,7,153,131,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,154,132,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,155,133,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,156,134,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,157,135,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,159,137,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,7,160,138,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,161,139,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,162,140,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,163,141,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,7,164,142,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,7,165,143,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,166,144,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,167,145,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,168,146,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,169,147,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,170,148,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,7,171,149,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,172,150,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,173,151,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,7,174,152,1,1,0,0
ProtectiveStop,1d_cnn_19_raw,44,7,175,153,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,8,176,154,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,8,177,155,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,8,178,156,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,8,179,157,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,8,180,158,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,8,181,159,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,8,182,160,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,8,183,161,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,8,184,162,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,8,185,163,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,8,199,176,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,8,200,177,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,8,176,154,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,8,177,155,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,8,178,156,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,8,179,157,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,8,180,158,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,8,181,159,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,8,182,160,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,8,183,161,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,8,184,162,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,8,185,163,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,8,199,176,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,8,200,177,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,8,176,154,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,8,177,155,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,8,178,156,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,8,179,157,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,8,180,158,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,8,181,159,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,8,182,160,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,8,183,161,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,8,184,162,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,8,185,163,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,8,199,176,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,8,200,177,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,201,178,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,202,179,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,203,180,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,204,181,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,205,182,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,206,183,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,207,184,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,9,208,185,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,209,186,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,210,187,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,211,188,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,212,189,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,213,190,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,214,191,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,215,192,1,1,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,216,193,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,9,217,194,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,218,195,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,219,196,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,220,197,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,221,198,1,1,0,0
ProtectiveStop,1d_cnn_19_raw,42,9,222,199,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,223,200,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,224,201,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,225,202,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,9,224,210,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,201,178,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,202,179,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,203,180,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,204,181,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,205,182,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,206,183,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,207,184,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,9,208,185,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,209,186,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,210,187,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,211,188,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,212,189,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,213,190,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,214,191,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,215,192,1,1,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,216,193,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,9,217,194,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,218,195,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,219,196,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,220,197,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,221,198,1,1,0,0
ProtectiveStop,1d_cnn_19_raw,43,9,222,199,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,223,200,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,224,201,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,225,202,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,9,224,210,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,201,178,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,202,179,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,203,180,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,204,181,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,205,182,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,206,183,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,207,184,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,9,208,185,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,209,186,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,210,187,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,211,188,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,212,189,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,213,190,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,214,191,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,215,192,1,1,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,216,193,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,9,217,194,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,218,195,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,219,196,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,220,197,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,221,198,1,1,0,0
ProtectiveStop,1d_cnn_19_raw,44,9,222,199,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,223,200,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,224,201,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,225,202,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,9,224,210,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,226,203,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,227,204,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,229,205,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,230,206,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,231,207,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,232,208,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,10,233,209,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,230,216,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,231,217,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,232,218,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,233,219,2,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,10,234,220,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,235,221,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,236,222,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,10,237,223,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,238,224,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,10,239,225,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,240,226,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,241,227,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,10,242,228,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,243,229,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,10,245,230,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,42,10,246,231,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,247,232,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,248,233,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,42,10,249,234,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,42,10,250,235,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,226,203,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,227,204,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,229,205,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,230,206,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,231,207,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,232,208,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,10,233,209,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,230,216,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,231,217,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,232,218,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,233,219,2,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,10,234,220,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,235,221,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,236,222,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,10,237,223,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,238,224,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,10,239,225,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,240,226,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,241,227,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,10,242,228,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,243,229,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,10,245,230,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,43,10,246,231,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,247,232,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,248,233,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,43,10,249,234,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,43,10,250,235,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,226,203,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,227,204,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,229,205,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,230,206,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,231,207,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,232,208,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,10,233,209,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,230,216,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,231,217,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,232,218,2,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,233,219,2,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,10,234,220,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,235,221,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,236,222,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,10,237,223,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,238,224,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,10,239,225,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,240,226,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,241,227,1,0,0,0
ProtectiveStop,1d_cnn_19_raw,44,10,242,228,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,243,229,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,10,245,230,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,10,246,231,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,247,232,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,248,233,1,0,1,0
ProtectiveStop,1d_cnn_19_raw,44,10,249,234,1,1,1,1
ProtectiveStop,1d_cnn_19_raw,44,10,250,235,1,1,1,1
GripLost,1d_cnn_19_raw,42,1,1,1,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,2,2,1,1,1,1
GripLost,1d_cnn_19_raw,42,1,3,3,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,4,4,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,5,5,1,1,0,0
GripLost,1d_cnn_19_raw,42,1,6,6,1,1,0,0
GripLost,1d_cnn_19_raw,42,1,8,8,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,9,9,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,10,10,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,11,11,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,12,12,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,13,13,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,14,14,1,1,0,0
GripLost,1d_cnn_19_raw,42,1,15,15,1,1,1,1
GripLost,1d_cnn_19_raw,42,1,16,16,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,17,17,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,18,18,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,19,19,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,20,20,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,21,21,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,22,22,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,23,23,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,24,24,1,0,0,0
GripLost,1d_cnn_19_raw,42,1,25,25,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,1,1,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,2,2,1,1,1,1
GripLost,1d_cnn_19_raw,43,1,3,3,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,4,4,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,5,5,1,1,0,0
GripLost,1d_cnn_19_raw,43,1,6,6,1,1,0,0
GripLost,1d_cnn_19_raw,43,1,8,8,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,9,9,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,10,10,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,11,11,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,12,12,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,13,13,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,14,14,1,1,1,1
GripLost,1d_cnn_19_raw,43,1,15,15,1,1,1,1
GripLost,1d_cnn_19_raw,43,1,16,16,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,17,17,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,18,18,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,19,19,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,20,20,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,21,21,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,22,22,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,23,23,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,24,24,1,0,0,0
GripLost,1d_cnn_19_raw,43,1,25,25,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,1,1,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,2,2,1,1,1,1
GripLost,1d_cnn_19_raw,44,1,3,3,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,4,4,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,5,5,1,1,1,1
GripLost,1d_cnn_19_raw,44,1,6,6,1,1,1,1
GripLost,1d_cnn_19_raw,44,1,8,8,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,9,9,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,10,10,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,11,11,1,0,1,0
GripLost,1d_cnn_19_raw,44,1,12,12,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,13,13,1,0,1,0
GripLost,1d_cnn_19_raw,44,1,14,14,1,1,1,1
GripLost,1d_cnn_19_raw,44,1,15,15,1,1,1,1
GripLost,1d_cnn_19_raw,44,1,16,16,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,17,17,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,18,18,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,19,19,1,0,1,0
GripLost,1d_cnn_19_raw,44,1,20,20,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,21,21,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,22,22,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,23,23,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,24,24,1,0,0,0
GripLost,1d_cnn_19_raw,44,1,25,25,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,26,26,1,0,1,0
GripLost,1d_cnn_19_raw,42,2,27,27,1,0,1,0
GripLost,1d_cnn_19_raw,42,2,28,28,1,0,1,0
GripLost,1d_cnn_19_raw,42,2,29,29,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,30,30,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,31,31,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,32,32,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,33,33,1,0,1,0
GripLost,1d_cnn_19_raw,42,2,34,34,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,35,35,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,36,36,1,1,1,1
GripLost,1d_cnn_19_raw,42,2,37,37,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,38,38,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,39,39,1,1,1,1
GripLost,1d_cnn_19_raw,42,2,40,40,1,1,1,1
GripLost,1d_cnn_19_raw,42,2,41,41,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,42,42,1,0,1,0
GripLost,1d_cnn_19_raw,42,2,43,43,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,44,44,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,45,45,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,48,48,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,49,49,1,0,0,0
GripLost,1d_cnn_19_raw,42,2,50,50,1,0,0,0
GripLost,1d_cnn_19_raw,43,2,26,26,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,27,27,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,28,28,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,29,29,1,0,0,0
GripLost,1d_cnn_19_raw,43,2,30,30,1,0,0,0
GripLost,1d_cnn_19_raw,43,2,31,31,1,0,0,0
GripLost,1d_cnn_19_raw,43,2,32,32,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,33,33,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,34,34,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,35,35,1,0,0,0
GripLost,1d_cnn_19_raw,43,2,36,36,1,1,1,1
GripLost,1d_cnn_19_raw,43,2,37,37,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,38,38,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,39,39,1,1,1,1
GripLost,1d_cnn_19_raw,43,2,40,40,1,1,1,1
GripLost,1d_cnn_19_raw,43,2,41,41,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,42,42,1,0,1,0
GripLost,1d_cnn_19_raw,43,2,43,43,1,0,0,0
GripLost,1d_cnn_19_raw,43,2,44,44,1,0,0,0
GripLost,1d_cnn_19_raw,43,2,45,45,1,0,0,0
