target,model,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,seed_count,seeds_with_cycle_alert,seeds_detecting_event,consensus_required,consensus_false_alarm,consensus_event_detected,consensus_event_miss,window_count,consensus_positive_window_count,mean_window_score,max_window_score
ProtectiveStop,1d_cnn,10,227,204,1,1,3,3,3,2,0,1,0,18,6,0.4154171624945269,0.9139230251312256
ProtectiveStop,1d_cnn,10,229,205,1,1,3,3,3,2,0,1,0,42,17,0.4757512541606076,0.9996942480405172
ProtectiveStop,1d_cnn,10,230,206,1,1,3,3,3,2,0,1,0,18,5,0.30127791324802844,0.875890294710795
ProtectiveStop,1d_cnn,10,231,207,1,1,3,3,3,2,0,1,0,35,12,0.44330368050640184,0.9990003108978271
ProtectiveStop,1d_cnn,10,232,208,1,0,3,1,0,2,0,0,0,15,0,0.13902461110200318,0.34487927208344143
ProtectiveStop,1d_cnn,10,233,209,1,1,3,3,3,2,0,1,0,31,16,0.5685989765640628,0.999634842077891
ProtectiveStop,1d_cnn,10,230,216,2,1,3,3,3,2,0,1,0,20,7,0.3845402364619076,0.9755560557047526
ProtectiveStop,1d_cnn,10,231,217,2,1,3,3,3,2,0,1,0,18,5,0.3250552389287838,0.9976020256678263
ProtectiveStop,1d_cnn,10,232,218,2,1,3,3,3,2,0,1,0,20,7,0.31338677550472005,0.8973181049029032
ProtectiveStop,1d_cnn,10,233,219,2,0,3,0,0,2,0,0,0,15,0,0.09949474707245823,0.21399136881033573
ProtectiveStop,1d_cnn,10,234,220,1,1,3,3,3,2,0,1,0,52,11,0.38643674382892174,0.9441413879394531
ProtectiveStop,1d_cnn,10,235,221,1,1,3,3,3,2,0,1,0,18,5,0.30690778741888974,0.9652908047040304
ProtectiveStop,1d_cnn,10,236,222,1,0,3,2,0,2,1,0,0,15,1,0.1713679670459694,0.6017040411631266
ProtectiveStop,1d_cnn,10,237,223,1,1,3,3,3,2,0,1,0,43,15,0.43910495188202736,0.9995139241218567
ProtectiveStop,1d_cnn,10,238,224,1,0,3,1,0,2,0,0,0,15,0,0.15651320508784713,0.34402761856714886
ProtectiveStop,1d_cnn,10,239,225,1,1,3,3,3,2,0,1,0,34,14,0.4370947505584826,0.9914724032084147
ProtectiveStop,1d_cnn,10,240,226,1,1,3,3,3,2,0,1,0,37,8,0.34231836394079634,0.9650323987007141
ProtectiveStop,1d_cnn,10,241,227,1,0,3,1,0,2,0,0,0,15,0,0.09575816926856831,0.5091380178928375
ProtectiveStop,1d_cnn,10,242,228,1,1,3,3,3,2,0,1,0,43,7,0.31652876476995473,0.7925692796707153
ProtectiveStop,1d_cnn,10,243,229,1,0,3,3,0,2,1,0,0,16,2,0.22094350116094572,0.7846092780431112
ProtectiveStop,1d_cnn,10,245,230,1,0,3,3,0,2,1,0,0,15,1,0.1816667575182186,0.7140432198842367
ProtectiveStop,1d_cnn,10,246,231,1,1,3,3,3,2,0,1,0,40,17,0.524258051335346,0.9995654424031576
ProtectiveStop,1d_cnn,10,247,232,1,1,3,3,3,2,0,1,0,46,17,0.38847380369712686,0.9876305063565574
ProtectiveStop,1d_cnn,10,248,233,1,0,3,3,0,2,1,0,0,15,2,0.21888762542770968,0.5058756073315939
ProtectiveStop,1d_cnn,10,249,234,1,1,3,3,3,2,0,1,0,37,13,0.4051883502166953,0.9602439602216085
ProtectiveStop,1d_cnn,10,250,235,1,1,3,3,3,2,0,1,0,33,13,0.3306829929046069,0.8257110317548116
ProtectiveStop,lstm,1,1,1,1,1,3,0,0,2,0,0,1,30,0,0.0379841746969355,0.06157532862077153
ProtectiveStop,lstm,1,2,2,1,0,3,0,0,2,0,0,0,37,0,0.03843211345710191,0.0662849793831507
ProtectiveStop,lstm,1,3,3,1,0,3,0,0,2,0,0,0,17,0,0.03408112972244323,0.050835589567820194
ProtectiveStop,lstm,1,4,4,1,0,3,0,0,2,0,0,0,15,0,0.029361230445404805,0.0397928431630134
ProtectiveStop,lstm,1,5,5,1,0,3,0,0,2,0,0,0,18,0,0.028096527344098756,0.04598343744873997
ProtectiveStop,lstm,1,6,6,1,0,3,0,0,2,0,0,0,22,0,0.03000337128160573,0.051650362089276265
ProtectiveStop,lstm,1,8,8,1,0,3,0,0,2,0,0,0,15,0,0.03193978073282369,0.05791598185896867
ProtectiveStop,lstm,1,9,9,1,0,3,0,0,2,0,0,0,15,0,0.027984094143741613,0.0350190326571464
ProtectiveStop,lstm,1,10,10,1,0,3,0,0,2,0,0,0,15,0,0.0307463474778665,0.04535450289646777
ProtectiveStop,lstm,1,11,11,1,0,3,0,0,2,0,0,0,16,0,0.029496202672210786,0.04115664710601167
ProtectiveStop,lstm,1,12,12,1,0,3,0,0,2,0,0,0,15,0,0.030877273964385145,0.05459812159339583
ProtectiveStop,lstm,1,13,13,1,0,3,0,0,2,0,0,0,15,0,0.03097084984183307,0.04747283458709713
ProtectiveStop,lstm,1,14,14,1,0,3,0,0,2,0,0,0,19,0,0.028607044663084134,0.054416256646315164
ProtectiveStop,lstm,1,15,15,1,0,3,0,0,2,0,0,0,14,0,0.029419853618102367,0.03326040537406997
ProtectiveStop,lstm,1,16,16,1,0,3,0,0,2,0,0,0,16,0,0.028728958937184215,0.045234935979048374
ProtectiveStop,lstm,1,17,17,1,0,3,0,0,2,0,0,0,15,0,0.032502297829422634,0.0606515842179457
ProtectiveStop,lstm,1,18,18,1,0,3,0,0,2,0,0,0,16,0,0.03169773107705012,0.039220816766222265
ProtectiveStop,lstm,1,19,19,1,0,3,0,0,2,0,0,0,15,0,0.029877903157224207,0.048255070423086466
ProtectiveStop,lstm,1,20,20,1,0,3,0,0,2,0,0,0,15,0,0.025856312240163434,0.03336564451456064
ProtectiveStop,lstm,1,21,21,1,0,3,0,0,2,0,0,0,16,0,0.037348712328821365,0.071465798964103
ProtectiveStop,lstm,1,22,22,1,1,3,3,3,2,0,1,0,27,9,0.32855996363048934,0.8904562195142111
ProtectiveStop,lstm,1,23,23,1,0,3,0,0,2,0,0,0,15,0,0.02420953799866963,0.03321325654784833
ProtectiveStop,lstm,1,24,24,1,0,3,0,0,2,0,0,0,15,0,0.027382435711721533,0.040523922691742535
ProtectiveStop,lstm,1,25,25,1,0,3,0,0,2,0,0,0,16,0,0.026014271250460245,0.05177346368630723
ProtectiveStop,lstm,2,26,26,1,0,3,0,0,2,0,0,0,15,0,0.07226078667574454,0.1644565512736638
ProtectiveStop,lstm,2,27,27,1,0,3,1,0,2,0,0,0,15,0,0.08140100468364021,0.33932097752888996
ProtectiveStop,lstm,2,28,28,1,0,3,0,0,2,0,0,0,16,0,0.07017725180291255,0.12359004653990263
ProtectiveStop,lstm,2,29,29,1,0,3,0,0,2,0,0,0,15,0,0.0925518665876653,0.22795783480008436
ProtectiveStop,lstm,2,30,30,1,0,3,0,0,2,0,0,0,15,0,0.0792786830415328,0.14314660678307212
ProtectiveStop,lstm,2,31,31,1,0,3,1,0,2,0,0,0,14,0,0.09487360157072541,0.39866848786671955
ProtectiveStop,lstm,2,32,32,1,0,3,0,0,2,0,0,0,15,0,0.04598922849529315,0.06620272683600582
ProtectiveStop,lstm,2,33,33,1,0,3,1,0,2,0,0,0,16,0,0.12821628931366524,0.4131199171145757
ProtectiveStop,lstm,2,34,34,1,0,3,2,0,2,1,0,0,15,1,0.10869130119681354,0.5335050821304321
ProtectiveStop,lstm,2,35,35,1,1,3,3,3,2,0,1,0,20,6,0.31008895020931954,0.9001752138137817
ProtectiveStop,lstm,2,36,36,1,0,3,2,0,2,1,0,0,24,2,0.11354804959976007,0.554358497262001
ProtectiveStop,lstm,2,37,37,1,0,3,0,0,2,0,0,0,15,0,0.05368475851913289,0.09983281791210175
ProtectiveStop,lstm,2,38,38,1,0,3,0,0,2,0,0,0,15,0,0.07388012479576794,0.21274350335200623
ProtectiveStop,lstm,2,39,39,1,0,3,0,0,2,0,0,0,15,0,0.04282765239477152,0.0558292667071024
ProtectiveStop,lstm,2,40,40,1,0,3,2,0,2,1,0,0,20,1,0.09542032761188841,0.5906643271446228
ProtectiveStop,lstm,2,41,41,1,0,3,0,0,2,0,0,0,15,0,0.05779688730835911,0.14108034968376157
ProtectiveStop,lstm,2,42,42,1,1,3,3,3,2,0,1,0,71,59,0.7197707162146837,0.9377474983533224
ProtectiveStop,lstm,2,43,43,1,0,3,0,0,2,0,0,0,15,0,0.05871399065686592,0.12022766967614486
ProtectiveStop,lstm,2,44,44,1,0,3,0,0,2,0,0,0,15,0,0.05371555611491199,0.0824673200647036
ProtectiveStop,lstm,2,45,45,1,0,3,0,0,2,0,0,0,15,0,0.07159519174860579,0.14477641880512235
ProtectiveStop,lstm,2,48,48,1,0,3,0,0,2,0,0,0,15,0,0.08239526504443748,0.1494254792730013
ProtectiveStop,lstm,2,49,49,1,0,3,1,0,2,0,0,0,15,0,0.06003148150112889,0.20873798678318659
ProtectiveStop,lstm,2,50,50,1,0,3,0,0,2,0,0,0,15,0,0.07247042782190768,0.1867887042462825
ProtectiveStop,lstm,3,51,51,1,0,3,0,0,2,0,0,0,15,0,0.14935454063945341,0.324770838022232
ProtectiveStop,lstm,3,52,52,1,0,3,0,0,2,0,0,0,15,0,0.10157650030321541,0.1669618835051854
ProtectiveStop,lstm,3,53,53,1,1,3,3,3,2,0,1,0,43,29,0.5888662531740906,0.9263266126314799
ProtectiveStop,lstm,3,54,54,1,0,3,2,0,2,1,0,0,15,1,0.13316127194298635,0.5201815664768219
ProtectiveStop,lstm,3,55,55,1,0,3,0,0,2,0,0,0,15,0,0.11009350584612948,0.2561549444993337
ProtectiveStop,lstm,3,56,56,1,0,3,3,0,2,1,0,0,15,1,0.1435522859295209,0.5474760333697001
ProtectiveStop,lstm,3,57,57,1,0,3,2,0,2,1,0,0,32,2,0.21936284067730105,0.5049759149551392
ProtectiveStop,lstm,3,58,58,1,0,3,0,0,2,0,0,0,15,0,0.13047342242466076,0.3412743757168452
ProtectiveStop,lstm,3,59,59,1,0,3,3,0,2,1,0,0,15,1,0.15033363327383992,0.593953013420105
ProtectiveStop,lstm,3,60,60,1,0,3,1,0,2,0,0,0,16,0,0.18139243094871438,0.36867647369702655
ProtectiveStop,lstm,3,61,61,1,0,3,1,0,2,0,0,0,13,0,0.14396900330216453,0.4267064531644185
ProtectiveStop,lstm,3,62,62,1,0,3,0,0,2,0,0,0,16,0,0.09218233746166027,0.20932317773501077
ProtectiveStop,lstm,3,63,63,1,1,3,0,0,2,0,0,1,31,0,0.15284587547022804,0.3896285444498062
ProtectiveStop,lstm,3,64,64,1,0,3,0,0,2,0,0,0,16,0,0.07496222907987729,0.11105630546808237
ProtectiveStop,lstm,3,65,65,1,0,3,0,0,2,0,0,0,13,0,0.06781165062999109,0.09181892871856685
ProtectiveStop,lstm,3,66,66,1,0,3,0,0,2,0,0,0,17,0,0.082426973782918,0.11530968546867366
ProtectiveStop,lstm,3,67,67,1,0,3,0,0,2,0,0,0,15,0,0.10763056841161513,0.2742571880420049
ProtectiveStop,lstm,3,68,68,1,0,3,0,0,2,0,0,0,15,0,0.1631551546355088,0.4092464844385782
ProtectiveStop,lstm,3,69,69,1,1,3,0,0,2,0,0,1,24,0,0.10950717490373381,0.26218976328770316
ProtectiveStop,lstm,3,70,70,1,0,3,3,0,2,1,0,0,15,1,0.17085373244351806,0.660415530204773
ProtectiveStop,lstm,3,71,71,1,0,3,3,0,2,1,0,0,9,2,0.3122392171234996,0.8117337822914124
ProtectiveStop,lstm,3,72,72,1,0,3,0,0,2,0,0,0,15,0,0.1367544550862577,0.41511790951093036
ProtectiveStop,lstm,3,73,73,1,0,3,0,0,2,0,0,0,16,0,0.15113307768478987,0.3693148096402486
ProtectiveStop,lstm,3,75,74,1,0,3,0,0,2,0,0,0,15,0,0.11998828724026676,0.3335497478644052
ProtectiveStop,lstm,4,76,75,1,0,3,0,0,2,0,0,0,15,0,0.0036035851963484777,0.0092754277090231
ProtectiveStop,lstm,4,85,84,1,0,3,3,0,2,1,0,0,20,7,0.3306502587821645,0.986156145731608
ProtectiveStop,lstm,4,86,85,1,1,3,3,3,2,0,1,0,20,7,0.3734759000925502,0.9857024351755778
ProtectiveStop,lstm,4,87,86,1,1,3,3,3,2,0,1,0,20,6,0.3180419499151564,0.9950219988822937
ProtectiveStop,lstm,4,88,87,1,0,3,0,0,2,0,0,0,15,0,0.007113855689143091,0.023355332513650198
ProtectiveStop,lstm,4,89,88,1,0,3,0,0,2,0,0,0,15,0,0.004571805022553387,0.010359360991666665
ProtectiveStop,lstm,4,90,89,1,0,3,0,0,2,0,0,0,15,0,0.015383007786133171,0.08894431156416731
ProtectiveStop,lstm,4,91,90,1,0,3,0,0,2,0,0,0,15,0,0.0047530760264230575,0.0165967022379239
ProtectiveStop,lstm,4,92,91,1,0,3,2,0,2,1,0,0,15,3,0.13736608070580078,0.5764827691018581
ProtectiveStop,lstm,4,93,92,1,0,3,0,0,2,0,0,0,15,0,0.006666598300863419,0.0191323372224966
ProtectiveStop,lstm,4,94,93,1,0,3,0,0,2,0,0,0,15,0,0.005387988831433934,0.013860726806645534
ProtectiveStop,lstm,4,95,94,1,0,3,0,0,2,0,0,0,15,0,0.005149770070177756,0.0163314494614799
ProtectiveStop,lstm,4,96,95,1,0,3,0,0,2,0,0,0,7,0,0.0017494103716065048,0.0024726648116483664
ProtectiveStop,lstm,4,97,96,1,0,3,2,0,2,1,0,0,15,1,0.06623023152351375,0.49089706347634393
ProtectiveStop,lstm,4,98,97,1,0,3,2,0,2,1,0,0,15,1,0.054704881265448986,0.5665357199807962
ProtectiveStop,lstm,4,99,98,1,1,3,3,3,2,0,1,0,92,67,0.6832795698491796,0.9966647426287333
ProtectiveStop,lstm,4,100,99,1,0,3,0,0,2,0,0,0,15,0,0.0028646376682444864,0.0071348786974946
ProtectiveStop,lstm,5,101,100,1,0,3,0,0,2,0,0,0,15,0,0.06427189409732814,0.11002820481856661
ProtectiveStop,lstm,5,102,101,1,0,3,0,0,2,0,0,0,15,0,0.16147438014547028,0.34867794811725616
ProtectiveStop,lstm,5,103,102,1,1,3,3,3,2,0,1,0,54,54,0.8594103190633986,0.9760275483131409
ProtectiveStop,lstm,5,104,103,1,0,3,0,0,2,0,0,0,2,0,0.077278284355998,0.09552007913589473
ProtectiveStop,lstm,5,105,104,1,0,3,0,0,2,0,0,0,14,0,0.06821590098774144,0.25133132934570307
ProtectiveStop,lstm,5,106,105,1,0,3,0,0,2,0,0,0,15,0,0.11999276723298759,0.3531161844730377
ProtectiveStop,lstm,5,107,106,1,0,3,0,0,2,0,0,0,15,0,0.12700692630476418,0.2842543770869573
ProtectiveStop,lstm,5,108,107,1,1,3,3,3,2,0,1,0,47,20,0.46097659335491503,0.9624293247858683
ProtectiveStop,lstm,5,109,108,1,0,3,0,0,2,0,0,0,15,0,0.09956422539220912,0.38942377765973407
ProtectiveStop,lstm,5,110,109,1,0,3,0,0,2,0,0,0,4,0,0.10013020659486449,0.1441254168748855
ProtectiveStop,lstm,5,111,110,1,0,3,1,0,2,0,0,0,16,0,0.10314396322549628,0.42299337188402814
ProtectiveStop,lstm,5,112,111,1,0,3,3,0,2,1,0,0,15,1,0.1392445403668615,0.628366231918335
ProtectiveStop,lstm,5,113,112,1,0,3,3,0,2,1,0,0,15,2,0.18637155393759405,0.8335018157958984
ProtectiveStop,lstm,5,114,113,1,0,3,3,0,2,1,0,0,16,1,0.13438287614068634,0.6327756841977438
ProtectiveStop,lstm,5,115,114,1,1,3,3,3,2,0,1,0,43,20,0.5081151119729346,0.9781592488288879
ProtectiveStop,lstm,5,116,115,1,0,3,3,0,2,1,0,0,15,1,0.1577578080197175,0.5932681560516357
ProtectiveStop,lstm,5,117,116,1,1,3,3,3,2,0,1,0,19,6,0.4460335390871031,0.9743106762568156
ProtectiveStop,lstm,5,118,117,1,1,3,3,3,2,0,1,0,30,11,0.3677088640216324,0.9763272603352865
ProtectiveStop,lstm,5,119,118,1,0,3,0,0,2,0,0,0,16,0,0.07583294358725344,0.17331030964851377
ProtectiveStop,lstm,5,120,119,1,0,3,1,0,2,0,0,0,15,0,0.0936722154418627,0.41849084695180255
ProtectiveStop,lstm,5,121,120,1,0,3,0,0,2,0,0,0,16,0,0.10516518024572477,0.3808501561482747
ProtectiveStop,lstm,5,122,121,1,0,3,3,0,2,1,0,0,15,1,0.1406915374100208,0.6428436239560446
ProtectiveStop,lstm,5,123,122,1,0,3,3,0,2,1,0,0,14,2,0.1757804385075966,0.623224119345347
ProtectiveStop,lstm,5,124,123,1,0,3,0,0,2,0,0,0,16,0,0.07919988882107035,0.1517499859134356
ProtectiveStop,lstm,5,125,124,1,0,3,0,0,2,0,0,0,13,0,0.10948571228446101,0.35045066475868225
ProtectiveStop,lstm,7,151,129,1,0,3,0,0,2,0,0,0,15,0,0.02509555436877735,0.10331501811742777
ProtectiveStop,lstm,7,152,130,1,1,3,3,3,2,0,1,0,21,7,0.3613372778904343,0.9890603025754293
ProtectiveStop,lstm,7,153,131,1,0,3,0,0,2,0,0,0,15,0,0.03537286396345326,0.1455802420775095
ProtectiveStop,lstm,7,154,132,1,0,3,0,0,2,0,0,0,16,0,0.014098195135981414,0.05519174241150413
ProtectiveStop,lstm,7,155,133,1,0,3,0,0,2,0,0,0,15,0,0.011797848592201819,0.02520726559062793
ProtectiveStop,lstm,7,156,134,1,0,3,0,0,2,0,0,0,15,0,0.06184028830482724,0.3398282577594121
ProtectiveStop,lstm,7,157,135,1,0,3,0,0,2,0,0,0,16,0,0.011067251703934699,0.030010157264769032
ProtectiveStop,lstm,7,159,137,1,1,3,3,3,2,0,1,0,23,10,0.4231837738534786,0.9870705405871073
ProtectiveStop,lstm,7,160,138,1,0,3,0,0,2,0,0,0,16,0,0.01841481338487933,0.08391837682574983
ProtectiveStop,lstm,7,161,139,1,0,3,0,0,2,0,0,0,15,0,0.01576241730298428,0.038077028468251166
ProtectiveStop,lstm,7,162,140,1,0,3,0,0,2,0,0,0,15,0,0.030718344191296185,0.18417105575402573
ProtectiveStop,lstm,7,163,141,1,1,3,3,3,2,0,1,0,44,11,0.2665554181263415,0.9896624286969503
ProtectiveStop,lstm,7,164,142,1,1,3,3,3,2,0,1,0,21,6,0.3012655897117737,0.9646677772204081
ProtectiveStop,lstm,7,165,143,1,0,3,0,0,2,0,0,0,15,0,0.016389944632020214,0.062482127298911366
ProtectiveStop,lstm,7,166,144,1,0,3,0,0,2,0,0,0,15,0,0.01886936787826315,0.03826118384798367
ProtectiveStop,lstm,7,167,145,1,0,3,3,0,2,1,0,0,15,1,0.08572086091153319,0.7341720461845398
ProtectiveStop,lstm,7,168,146,1,0,3,0,0,2,0,0,0,16,0,0.011925404770105718,0.030455247809489498
ProtectiveStop,lstm,7,169,147,1,0,3,0,0,2,0,0,0,15,0,0.015448093435002652,0.03270545353492097
ProtectiveStop,lstm,7,170,148,1,1,3,3,3,2,0,1,0,47,10,0.22263038106236258,0.9875209728876749
ProtectiveStop,lstm,7,171,149,1,0,3,0,0,2,0,0,0,15,0,0.006576773136233246,0.011809042034049802
ProtectiveStop,lstm,7,172,150,1,0,3,0,0,2,0,0,0,15,0,0.012558740796521254,0.029917785276969238
ProtectiveStop,lstm,7,173,151,1,1,3,1,1,2,0,0,1,21,0,0.07246457950936419,0.5314327279726664
ProtectiveStop,lstm,7,174,152,1,1,3,0,0,2,0,0,1,19,0,0.007668070307230172,0.0150907787804802
ProtectiveStop,lstm,7,175,153,1,1,3,3,3,2,0,1,0,35,16,0.42606050858407146,0.9841341574986776
ProtectiveStop,lstm,8,176,154,1,0,3,3,0,2,1,0,0,15,3,0.334892275929451,0.7899554173151652
ProtectiveStop,lstm,8,177,155,1,0,3,3,0,2,1,0,0,15,0,0.2865606635808945,0.5410024126370748
ProtectiveStop,lstm,8,178,156,1,0,3,0,0,2,0,0,0,16,0,0.2304991781711578,0.3379024813572566
ProtectiveStop,lstm,8,179,157,1,0,3,0,0,2,0,0,0,15,0,0.2153522262970606,0.2963778674602508
ProtectiveStop,lstm,8,180,158,1,0,3,0,0,2,0,0,0,15,0,0.207552515135871,0.2358198662598928
ProtectiveStop,lstm,8,181,159,1,0,3,3,0,2,1,0,0,14,3,0.3125370669932592,0.6212330261866251
ProtectiveStop,lstm,8,182,160,1,1,3,3,3,2,0,1,0,18,5,0.39682432236494836,0.8999355435371399
ProtectiveStop,lstm,8,183,161,1,1,3,3,3,2,0,1,0,38,9,0.3948731360989704,0.929245114326477
ProtectiveStop,lstm,8,184,162,1,0,3,3,0,2,1,0,0,15,3,0.2839836878909005,0.6112736860911051
ProtectiveStop,lstm,8,185,163,1,1,3,3,3,2,0,1,0,6,6,0.9384397765000662,0.9411915938059489
ProtectiveStop,lstm,8,199,176,1,0,3,0,0,2,0,0,0,7,0,0.21455926270711986,0.2435347239176432
ProtectiveStop,lstm,8,200,177,1,0,3,0,0,2,0,0,0,15,0,0.20195094148317969,0.27997572720050806
ProtectiveStop,lstm,9,201,178,1,1,3,3,3,2,0,1,0,30,11,0.399111531705906,0.9732727607091268
ProtectiveStop,lstm,9,202,179,1,0,3,0,0,2,0,0,0,15,0,0.032729366338915246,0.0596932768821716
ProtectiveStop,lstm,9,203,180,1,0,3,0,0,2,0,0,0,15,0,0.0773105142017205,0.17430841922760007
ProtectiveStop,lstm,9,204,181,1,1,3,3,3,2,0,1,0,38,10,0.30892462742498566,0.9718414147694906
ProtectiveStop,lstm,9,205,182,1,0,3,0,0,2,0,0,0,16,0,0.0539544036534304,0.1097274869680404
ProtectiveStop,lstm,9,206,183,1,1,3,3,3,2,0,1,0,18,5,0.30450866878446603,0.9752705295880636
ProtectiveStop,lstm,9,207,184,1,0,3,3,0,2,1,0,0,15,1,0.12807582246346602,0.751291831334432
ProtectiveStop,lstm,9,208,185,1,0,3,0,0,2,0,0,0,14,0,0.03676358659175176,0.09499202668666835
ProtectiveStop,lstm,9,209,186,1,0,3,2,0,2,1,0,0,15,1,0.07986898515373464,0.4924008051554362
ProtectiveStop,lstm,9,210,187,1,1,3,3,3,2,0,1,0,49,12,0.2828377103559723,0.9795705477396647
ProtectiveStop,lstm,9,211,188,1,0,3,0,0,2,0,0,0,15,0,0.059242438152432395,0.14055938273668286
ProtectiveStop,lstm,9,212,189,1,1,3,3,3,2,0,1,0,19,6,0.3206970564890326,0.966977576414744
ProtectiveStop,lstm,9,213,190,1,0,3,0,0,2,0,0,0,15,0,0.04755233677311072,0.07997207343578337
ProtectiveStop,lstm,9,214,191,1,1,3,3,3,2,0,1,0,40,12,0.3120251098337273,0.9759540756543478
ProtectiveStop,lstm,9,215,192,1,1,3,3,3,2,0,1,0,31,4,0.16363241140961002,0.7232349912325541
ProtectiveStop,lstm,9,216,193,1,0,3,0,0,2,0,0,0,16,0,0.07713684959647552,0.22615167001883188
ProtectiveStop,lstm,9,217,194,1,1,3,3,3,2,0,1,0,17,4,0.2612322234347755,0.9641099572181702
ProtectiveStop,lstm,9,218,195,1,1,3,3,3,2,0,1,0,18,5,0.27791773938332437,0.9747008482615153
ProtectiveStop,lstm,9,219,196,1,1,3,3,3,2,0,1,0,23,9,0.386765512543312,0.9660548170407613
ProtectiveStop,lstm,9,220,197,1,1,3,3,3,2,0,1,0,32,11,0.32230561010267894,0.9648500680923462
ProtectiveStop,lstm,9,221,198,1,1,3,0,0,2,0,0,1,19,0,0.05709339439738211,0.15621413538853327
ProtectiveStop,lstm,9,222,199,1,1,3,3,3,2,0,1,0,18,5,0.2674022684977562,0.9712934096654257
ProtectiveStop,lstm,9,223,200,1,1,3,3,3,2,0,1,0,19,7,0.3554453263386038,0.9792229334513346
ProtectiveStop,lstm,9,224,201,1,1,3,3,3,2,0,1,0,19,6,0.3384048430608553,0.9746417005856832
ProtectiveStop,lstm,9,225,202,1,1,3,3,3,2,0,1,0,19,6,0.3206122695680773,0.9652390877405802
ProtectiveStop,lstm,9,224,210,2,1,3,3,3,2,0,1,0,16,6,0.4196718219318427,0.9743207891782125
ProtectiveStop,lstm,10,226,203,1,1,3,3,3,2,0,1,0,19,6,0.4210926555750662,0.9260942339897156
ProtectiveStop,lstm,10,227,204,1,1,3,3,3,2,0,1,0,18,5,0.36318605048237024,0.8435742656389872
ProtectiveStop,lstm,10,229,205,1,1,3,3,3,2,0,1,0,42,18,0.484144329049048,0.9513347546259562
ProtectiveStop,lstm,10,230,206,1,1,3,3,3,2,0,1,0,18,6,0.35861338723312924,0.9405512809753418
ProtectiveStop,lstm,10,231,207,1,1,3,3,3,2,0,1,0,35,13,0.4405621888382094,0.9506915807723999
ProtectiveStop,lstm,10,232,208,1,0,3,1,0,2,0,0,0,15,0,0.21353126764297484,0.4638976703087489
ProtectiveStop,lstm,10,233,209,1,1,3,3,3,2,0,1,0,31,18,0.5772584325443674,0.9520202477773031
ProtectiveStop,lstm,10,230,216,2,1,3,3,3,2,0,1,0,20,7,0.37277654589464265,0.8988410234451294
ProtectiveStop,lstm,10,231,217,2,1,3,3,3,2,0,1,0,18,6,0.3656671634978718,0.9459593097368876
ProtectiveStop,lstm,10,232,218,2,1,3,3,3,2,0,1,0,20,6,0.31173224002122873,0.8718840281168619
ProtectiveStop,lstm,10,233,219,2,0,3,0,0,2,0,0,0,15,0,0.10077792108058925,0.16525112589200333
ProtectiveStop,lstm,10,234,220,1,1,3,3,3,2,0,1,0,52,13,0.36457935266960884,0.9283511241277059
ProtectiveStop,lstm,10,235,221,1,1,3,3,3,2,0,1,0,18,6,0.36265936459380166,0.9400327404340109
ProtectiveStop,lstm,10,236,222,1,0,3,3,0,2,1,0,0,15,2,0.21094360094931386,0.7354550957679749
ProtectiveStop,lstm,10,237,223,1,1,3,3,3,2,0,1,0,43,16,0.4127147140544514,0.9544906417528788
ProtectiveStop,lstm,10,238,224,1,0,3,0,0,2,0,0,0,15,0,0.18007803344064283,0.3393764793872833
ProtectiveStop,lstm,10,239,225,1,1,3,3,3,2,0,1,0,34,10,0.3806293908433587,0.9428886771202087
ProtectiveStop,lstm,10,240,226,1,1,3,3,3,2,0,1,0,37,7,0.25694862910890365,0.8472109436988831
ProtectiveStop,lstm,10,241,227,1,0,3,0,0,2,0,0,0,15,0,0.12581692015131313,0.36030929287274677
ProtectiveStop,lstm,10,242,228,1,1,3,3,3,2,0,1,0,43,19,0.3650409388103226,0.8521720369656881
ProtectiveStop,lstm,10,243,229,1,0,3,3,0,2,1,0,0,16,2,0.24126040764773884,0.7266333301862081
ProtectiveStop,lstm,10,245,230,1,0,3,2,0,2,1,0,0,15,1,0.1888447480069266,0.5865647594134012
ProtectiveStop,lstm,10,246,231,1,1,3,3,3,2,0,1,0,40,20,0.5101167095514635,0.9516217708587646
ProtectiveStop,lstm,10,247,232,1,1,3,3,3,2,0,1,0,46,9,0.35116185779696785,0.9430474440256754
ProtectiveStop,lstm,10,248,233,1,0,3,3,0,2,1,0,0,15,1,0.21145009001096088,0.6517154971758524
ProtectiveStop,lstm,10,249,234,1,1,3,3,3,2,0,1,0,37,16,0.4082424727914569,0.8081036806106567
ProtectiveStop,lstm,10,250,235,1,1,3,3,3,2,0,1,0,33,11,0.33593606884882904,0.7865037123362223
GripLost,1d_cnn,1,1,1,1,0,3,1,0,2,0,0,0,30,0,0.047667470029394136,0.27502148598432535
GripLost,1d_cnn,1,2,2,1,1,3,3,3,2,0,1,0,37,24,0.703994131343951,0.9995492696762085
GripLost,1d_cnn,1,3,3,1,0,3,0,0,2,0,0,0,17,0,0.018961260151035934,0.112897228449583
GripLost,1d_cnn,1,4,4,1,0,3,0,0,2,0,0,0,15,0,0.01475132997098139,0.0575192101920644
GripLost,1d_cnn,1,5,5,1,1,3,3,3,2,0,1,0,18,6,0.37900813323223564,0.909308135509491
GripLost,1d_cnn,1,6,6,1,1,3,3,3,2,0,1,0,22,5,0.3231116960131189,0.9228786031405131
